vocab,elem,endpointUrl
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://sparql.hegroup.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Resource,http://publications.europa.eu/webapi/rdf/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,http://data.doremus.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://data.mvcr.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://id.nlm.nih.gov/mesh/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://libris.kb.se/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://query.wikidata.org/bigdata/namespace/dcatap/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://www.thegazette.co.uk/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,https://joinup.ec.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://lod.sztaki.hu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://clara.univ-nantes.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://opendata.aragon.es/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://semanticweb.cs.vu.nl/dss/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://sparql.nibb.ac.jp/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://geosparql.demo.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://ldf.fi/mmm/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://dati.beniculturali.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,https://publications.europa.eu/webapi/rdf/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://pgxlod.loria.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://lod.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://api.druid.datalegend.net/datasets/dataLegend/gemeentegeschiedenis/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://ts.glytoucan.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://dati.isprambiente.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://data.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,https://data.europa.eu/euodp/sparqlep
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://semantic.eea.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://libris.kb.se/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://pgxlod.loria.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://relate.racai.ro/datasets/legalnero/query
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://dati.beniculturali.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://data.mvcr.gov.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://api.druid.datalegend.net/datasets/IISG/historic-maps/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#TechnicalFeature,http://resource.geolba.ac.at/PoolParty/sparql/GeologicUnit
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,http://sparql.odw.tw
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://linked.opendata.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://weakg.i3s.unice.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://opendata.aragon.es/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://data.cssz.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://dbkwik.webdatacommons.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://clara.univ-nantes.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://vocab.nerc.ac.uk/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://zbw.eu/beta/sparql/stw/query
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://cr.eionet.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,http://uriburner.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://data.open.ac.uk/query
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Resource,https://lov.linkeddata.es/dataset/lov/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,http://data.allie.dbcls.jp/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://data.mvcr.gov.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,http://data.doremus.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#TechnicalFeature,http://resource.geolba.ac.at/PoolParty/sparql/tectonicunit
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://open.bydata.de/api/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,http://uriburner.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,http://statistics.gov.scot/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#TechnicalFeature,https://digitaalerfgoed.poolparty.biz/PoolParty/sparql/term/id/cht
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,http://libris.kb.se/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://zbw.eu/beta/sparql/stw/query
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://taxref.mnhn.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,http://lov.okfn.org/dataset/lov/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://sparql.proconsortium.org/virtuoso/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://api.druid.datalegend.net/datasets/dataLegend/Admissies-Haarlem/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,https://data.gov.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://stirdata-semantic.ails.ece.ntua.gr/api/content/cy/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://ldf.fi/warsa/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,http://id.nlm.nih.gov/mesh/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,http://taxref.mnhn.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Resource,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://relate.racai.ro/datasets/legalnero/query
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://dati.beniculturali.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://libris.kb.se/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://forum.semantic-metabolomics.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://data.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,http://navi.first.lifesciencedb.jp/fanavi/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://taxref.mnhn.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://semantic.eea.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://dati.isprambiente.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://data.mpsv.cz/sparql/
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,http://ldf.fi/warsa/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://opendata.mfcr.cz/lod/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,http://libris.kb.se/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://opendatacommunities.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://demo.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://stirdata-semantic.ails.ece.ntua.gr/api/content/cy/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#TechnicalFeature,http://vocabulary.semantic-web.at/PoolParty/sparql/semweb
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://landportal.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://forum.semantic-metabolomics.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,http://dati.beniculturali.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,http://es.dbpedia.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,http://sparql.hegroup.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://data.dia.gov.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://joinup.ec.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://dati.camera.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://taxref.mnhn.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://clara.univ-nantes.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://www.govdata.de/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Role,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://data.cssz.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://api.druid.datalegend.net/datasets/IISG/sicada/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://stirdata-semantic.ails.ece.ntua.gr/api/content/cy/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://ruian.linked.opendata.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://sparql.proconsortium.org/virtuoso/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://data.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://sparql.lynx-project.eu
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://data.mff.cuni.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,http://dati.isprambiente.it/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://taxref.mnhn.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,https://open.bydata.de/api/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://libris.kb.se/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://statistics.gov.scot/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,http://dati.beniculturali.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://forum.semantic-metabolomics.fr/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,https://sparql.wikipathways.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://data.dia.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://kaiko.getalp.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Role,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://weakg.i3s.unice.fr/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Resource,https://es.dbpedia.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,https://navi.first.lifesciencedb.jp/fanavi/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,https://linkeddata.uriburner.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,http://navi.first.lifesciencedb.jp/fanavi/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://semantic.eea.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://www.govdata.de/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://ldf.fi/mmm/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://data.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://vocabulary.semantic-web.at/PoolParty/sparql/OpenData
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://linkeddata.uriburner.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,http://demo.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://kaiko.getalp.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://dati.beniculturali.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://publications.europa.eu/webapi/rdf/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,http://wikidata.demo.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://ts.glytoucan.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://semantic.eea.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://lov.okfn.org/dataset/lov/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://navi.first.lifesciencedb.jp/fanavi/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://vocabs.ardc.edu.au/repository/api/sparql/csiro_international-chronostratigraphic-chart_geologic-time-scale-2020
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,http://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://data.europa.eu/euodp/sparqlep
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://data.mff.cuni.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://datos.bcn.cl/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://data.mff.cuni.cz/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#DataService,https://data.europa.eu/euodp/sparqlep
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://www.foodie-cloud.org/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://cr.eionet.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://data.gov.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://ruian.linked.opendata.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://ldf.fi/warsa/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,https://lod.openlinksw.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://api.druid.datalegend.net/datasets/IISG/sicada/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Dataset,https://data.cssz.cz/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://cr.eionet.europa.eu/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,https://lov.okfn.org/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://dati.camera.it/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,http://datos.bcn.cl/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://joinup.ec.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://api.druid.datalegend.net/datasets/dataLegend/Admissies-DH/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Linkset,https://lod.openlinksw.com/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,http://ldf.fi/warsa/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://chemblmirror.rdf.bigcat-bioinformatics.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Resource,http://uriburner.com/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://data.europa.eu/euodp/sparqlep
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#CatalogRecord,https://data.europa.eu/sparql
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#Dataset,https://opendatacommunities.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Catalog,http://db.artsdata.ca/repositories/artsdata
http://rdfs.org/ns/void#,http://rdfs.org/ns/void#DatasetDescription,https://lov.linkeddata.es/dataset/lov/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://ts.glytoucan.org/sparql
http://www.w3.org/ns/dcat#,http://www.w3.org/ns/dcat#Distribution,https://dati.beniculturali.it/sparql
